path,bytes,sha256
runs/edge_robustness/e7bea490a90dbece69.json,4534,b03e2fec4150f4f3435774e6998f859ec94e303daaa9350f0d789cb5df44c392
runs/edge_robustness/e7bea490a90dbece69.npz,630790,a02d8387f4f66f6586ed7f8274a3f19c8f4ad1a87a1da3ecd9349f2381153721
runs/edge_robustness/e98689223a776a441b.json,4508,8bebdfaee25109d02816897c2b6cd4efb6855ccbc2bf516387de321c521f2807
runs/edge_robustness/e98689223a776a441b.npz,784229,2488db494ed2885f144b0bcbc7cb158b8c0f731e764642778965b2837529bcfe
runs/edge_robustness/ea0bc9efb7b6b4005e.json,4534,b844b2dc0abbeef056302b52cbf4511a13161375365c1c44eea01d5c3c638e79
runs/edge_robustness/ea0bc9efb7b6b4005e.npz,656863,6b488ec4b1faf92823689d617468a159365fab9855f4d7cdee45d8dcd5aa1bdc
runs/edge_robustness/ec55d4f3d4416109d5.json,4537,5c0301813be53129c01a1af3ea416586c5bad36e509e35417c147377d0b05bd1
runs/edge_robustness/ec55d4f3d4416109d5.npz,598675,6bda68b5ae02a7a2ffac3cc0ec32e8b6e63afe68ebc41ae5959e700820cc7770
runs/edge_robustness/ee0c14000954b548c6.json,4517,f3cc57fbf563ed72bfc98640b6b8f55fa6f64b2fa061d4c79643281d508e1385
runs/edge_robustness/ee0c14000954b548c6.npz,708059,61aa19a205ab4fa94064fb2ff1e34d2a16bd9205ee2542684fabddf1e02f010a
runs/edge_robustness/eeff8bced212bacad6.json,4477,3537a9cb18e4b574eeb65850de30833a95c1df40b84f97eca9bcce3aca2dc3f1
runs/edge_robustness/eeff8bced212bacad6.npz,766917,e53691c6dedbbccb66d155c2fde7b7bd9fc82cc4fb758eaf0e3cf20d3452466d
runs/edge_robustness/f158d47552602354ce.json,4495,438660adab7d97c2bce20b6599549f8a673c871adeb0021172952bb9779e44ad
runs/edge_robustness/f158d47552602354ce.npz,723824,6eb107a7cc1459485c9002a6ea0011e9e4b6c00fcd203aa43222ccbaeb5046fd
runs/edge_robustness/f20c7ea2317daf2989.json,4469,0f1ec20471f6e5e6b7e91b69ea88d86d1bf4b1b1f49014b5a6f758d3727f095f
runs/edge_robustness/f20c7ea2317daf2989.npz,744168,1c0ccc363b9e60f7acce7c46a8b5b1a36e7baf5b5f3512aec6a27f5825733ff9
runs/edge_robustness/f3268e23d3f8bf3262.json,4513,1ba36f3ea8017e9307f3fb2e16047b7228e01dbe8cd3ead15d401552a7f64921
runs/edge_robustness/f3268e23d3f8bf3262.npz,694288,8142ebab120901fd2188553e66614e0a41b10676361519d2c5a78b71550b7cf3
runs/edge_robustness/f37b7d2c201ba96055.json,4468,2a376d5025befacfbf2565c29d230f956fa5433b5e85d239c60b185de43d41a1
runs/edge_robustness/f37b7d2c201ba96055.npz,768059,b67fd4bc3c69ca68c6a9f96db496e75e942d099d782b900eac0f34e6077729e9
runs/edge_robustness/f3b44db35afa6836ac.json,4520,9578aa962277ce1a2cebdba657f90cca851da1ad359c236040117bb13f7d2b91
runs/edge_robustness/f3b44db35afa6836ac.npz,700956,3e1015ba379459cab35ea9d29e668838c884ec54988daf40ddb7b75e4e441308
runs/edge_robustness/f63dc3d7219e4b8718.json,4481,fd8aec17b3bdefa55d81e80d7e3088b1d175bd67e6f42e8958f6beb1253b92d3
runs/edge_robustness/f63dc3d7219e4b8718.npz,532562,fb5236518299a5064e3a7940218cffcd100ed0109de2206269cbeb8fc49a3356
runs/edge_robustness/f833f29d1f745203fe.json,4529,b9d5c8f00586e195ad0f8280ad2b4dac94255eb924f122fb56b9662749ab142a
runs/edge_robustness/f833f29d1f745203fe.npz,634928,395203e0395e3a8a84278593beb8b2d4026fecbdcabadd355954dc4717ec9990
runs/edge_robustness/fbe680c3994bdc34de.json,4549,d7d175efb6197ca503ab0be650a17b4106124d08d75627b18aae020d7eea0e58
runs/edge_robustness/fbe680c3994bdc34de.npz,771965,d64b864604a83da65c672675867a5415ab1c5a1a4a6dc3644fe285f7ee22ee97
runs/edge_robustness/fc71bfeff802fc8671.json,4550,fe14ce9cfccddd6be969c825cab61b130d8c1433ed2c72948c95652251b2d5a1
runs/edge_robustness/fc71bfeff802fc8671.npz,728991,e004ced8bbe3412361c0d5872606959baec2e199d8a837fbda53d5b802c1daf2
runs/edge_robustness/fd7bd968235952cf6f.json,4517,224fe73dec7e19710b51ebccc02fed76adf7f82c556b2c97368ccec2f9fa9d62
runs/edge_robustness/fd7bd968235952cf6f.npz,685597,20828c37dd08aaa4d01341512a9c47b92517f426f37889c5b59eb111c7921a46
runs/edge_robustness/ffa093040c2a00c109.json,4543,5dba6296b53a71643d5ce69d04345643e6522ab92100b4c41f47665747478b2f
runs/edge_robustness/ffa093040c2a00c109.npz,680136,5f33afb31edfb85c8a902178d26dceb8b90948ded7f91f99ef600bbceafd5d2e
runs/final_single/00b7409821557da41c.json,1764,306db03933a7480b3b06b3c87f4bf07eea7a166ff2ac5ed33a7124f93b79ac96
runs/final_single/00b7409821557da41c.npz,687461,a627f8737332067f49d7b6bb6eb0b993915606deee6af66a0351835059e60f85
runs/final_single/03114b3856182cc745.json,1771,2224a2cf28445614e455e534dd7cc07133efb843d6fcb16d8cb0147a1d570fd3
runs/final_single/03114b3856182cc745.npz,685676,bd777aa2b1408b9ad32b2e15de685c1dfce425d0eee661d063c2f62603418e81
runs/final_single/0375b1ea0b18513285.json,1762,be649205cbea927978b15300718bd1ca5d48fbbb5f57be72ce5c8bf437cd9552
runs/final_single/0375b1ea0b18513285.npz,687691,b2bb96fe1017c2b1961243cc425d2d379fcc272df1d89adf1a49903f35ed7062
runs/final_single/047969da7ac8545eb7.json,1795,b857d511817c24c27e55d3a4e07b1fb416860e7cce1b8bc01a5d75143f96388c
runs/final_single/047969da7ac8545eb7.npz,687836,eb871eb6bcc529d8f2aaed40416e0da2412f5cef78304286e429cd59a9378562
runs/final_single/04980567a4d77ff2e0.json,1830,f12f31a310905d0c610b82d86402df813cff3ac200d3801b7cb8e448d086a394
runs/final_single/04980567a4d77ff2e0.npz,688101,bed0df10ff0ba5bac98ccced7a80361edbcb82665bc078cd7beedbd277f772b2
runs/final_single/04e940f83f5c75ed37.json,1796,9d45c4e5659ec5619fae9eae9517ef30204bbb69b1100e3a5cef562afaad7ad4
runs/final_single/04e940f83f5c75ed37.npz,687781,5cbb93127a77a09bf6144ac81fc7179bbff7eca13b2548e48cc2a8a4fad1e3f3
runs/final_single/06a11f0e02df576a83.json,1802,d00a1669caa5a29880d4fdc836a19081250a229951fe253402d307cbdd83580c
runs/final_single/06a11f0e02df576a83.npz,687731,155d7cf290afd7a94657792a222b881547f26925d9734554d5b0a0c0732604fe
runs/final_single/087d25b573c3df6b5f.json,1794,e58d74fa220e880856736b9b67de9fda01c306469f2e9b9b67f3498b9898e4db
runs/final_single/087d25b573c3df6b5f.npz,687631,584689ed18021867bddcdee125ab4a8fecc17bf9f41dfc685af7c33e70abebd9
runs/final_single/0a6558bf18a4e51403.json,1780,19095db6c3c807c24e3959bd2dc91ccb810304205dc9a5c042e909ac10b42d73
runs/final_single/0a6558bf18a4e51403.npz,687678,0bcda0902209dd219260136be527c1f03cb80b13185dca500aa16354ac0a4b91
runs/final_single/0b2485a28977698122.json,1792,176d26709f388789c4040f2b6c70d7cc6ac90ed7728a5e795b94be41f897c7b2
runs/final_single/0b2485a28977698122.npz,687377,0f085e7ea3743c46565a0c89ce9caaaa3651d03a1ace5a0b1b3ceddebd8a5336
runs/final_single/0c222b3427dc00fad8.json,1810,b3b9d8bc851edd7ce8eac6abfdddec0a68e814a306b94ff2d340062bfde51f74
runs/final_single/0c222b3427dc00fad8.npz,687443,b1041c79ffdeb1d3cd143fda17d084dc38aa7bee3735622f5be0d56f9eeeb744
runs/final_single/0d910a23a195a35240.json,1820,c5315ca59d8aeb27dae5e4d1bca19f60f897c88d4c29c47c69ac55e5116de2f0
runs/final_single/0d910a23a195a35240.npz,687747,3137cc4b2a8446d909e14cd3274c51f01009e450252c51cd734d5355d7a9d17e
runs/final_single/0f80d1c26f58da08e6.json,1777,025a2d62b158cc53b2879b17c0658f0dedb26c113b437c680d8faed7bb52e229
runs/final_single/0f80d1c26f58da08e6.npz,687488,4c79f608d3ff04cf25ab941bd5ba40a15b49a152b761e0a5fa6856641f024090
runs/final_single/1066b5b92ddd2cd553.json,1830,a16473da23cfb5d7b93ea08e4da9ae949becbbbfa10b75455957047a012ecefb
runs/final_single/1066b5b92ddd2cd553.npz,688587,90a0f2514850d1234ade611605ecda8b7f0be7140fa19e1a057ada28d5c4f263
runs/final_single/10e7a9da18c4718961.json,1822,dc8803d9dfa45d01fa3866b46cd7f1dc4bf07c3d099e89e60e70a6293a0872d6
runs/final_single/10e7a9da18c4718961.npz,687641,e818b03cced217d7b86c869543840fde375f80aef0e7bf089e2e7026839a05d4
runs/final_single/110318596e5af62f45.json,1771,e32266fee1da8178cb8a3109c1e60401369eebd1fe3e630a4f997d491c15923a
runs/final_single/110318596e5af62f45.npz,685667,80adfed4b638006f1d3541c4a6a0f6f038752854d7c705b689b5921be8c683ed
runs/final_single/135761abda3744601d.json,1773,c69753f1bb57872c71cb1775df3740f342dacdb983bcd93da090406662190add
runs/final_single/135761abda3744601d.npz,683450,7687c2c6bfd642cf0b6150d79914367b8e3c13ecba77e82fb0ded499e22db9e1
runs/final_single/1377fa137e75bd68e6.json,1810,060a65d29405f47e7f861dc63d3bd203057fd124d5b036b36bb64e8431c040e4
runs/final_single/1377fa137e75bd68e6.npz,688135,294e6ebddd93493012ca7f083a96e07e4eee5acb589a623c614f7c05e6be894f
runs/final_single/13d7b3421aa95b1a85.json,1809,93f13b35aafc9050e29c82d4dc0ce85a86ddde569b03e296b948f1c7095e0112
runs/final_single/13d7b3421aa95b1a85.npz,687710,8ff6e7dceb2e4285d6d8a007e93786eed6ec7fb7888ea9281f0ee80e707773a3
runs/final_single/14d56d08d9b17f32ad.json,1822,9aec1f86ebf58b6c35bb1696df896a06e8486ddd81613aaea2a64c9672fd21f8
runs/final_single/14d56d08d9b17f32ad.npz,687687,f24556a43db1f86df2f87c4413a1f38f54abe34422224191346cf2717d7fdb4d
runs/final_single/14dc18ae9cfd0946f8.json,1839,b07d9d5dbb4553e00555d1204b8b3b600e4b6683ae5a606d6fdbc7fde06f5939
runs/final_single/14dc18ae9cfd0946f8.npz,688194,93722cb6b270400e7e65b45dacbf61556cad58c5373523da799909fccfbdde28
runs/final_single/1646e2e58a90a6998c.json,1842,18ed41d6c9efd3ae537701c764afbf3cf7bd2e20929df9cd06b876c2bc8282f7
runs/final_single/1646e2e58a90a6998c.npz,688258,9dec5e60ca41dde1b2c4fe853fa1680d90b0a956826f5919bb6a46008f853ba2
runs/final_single/217b2e74ae30e86d32.json,1762,702bb936294f08bf34b30448851d277a527634eaa55d192758a9c3f0ebdf3878
runs/final_single/217b2e74ae30e86d32.npz,687596,be5f3029714a8db02f8a4f5eee4da83d335bd4d5f4e4a5eab76b51509001f2f1
runs/final_single/238e7812e34501e336.json,1810,95c6a0c04d4de1a46ab4edd467cbeedeefe34ee82cf6118e8ade6c828e9133d7
runs/final_single/238e7812e34501e336.npz,687570,b249bc7707627cae6ed5b98c0400be06eef2f40da87fd2ab7310a4bf3572b191
runs/final_single/256c35c9819355ac77.json,1787,249f2b3b560e628b42651b7437d00f4a7ce2ca3e794439b8599a5d02295d9fe1
runs/final_single/256c35c9819355ac77.npz,688193,12c24c8c219563d515fd1d67692830e9d9149cb4bba511beb516228f534f3326
runs/final_single/27162f55049b507760.json,1720,b91f4699c11d64cd5be48c49576a06812ef1a72c30f4463f378a456f184b8346
runs/final_single/27162f55049b507760.npz,687982,4a2488bf67b4f912d225073a9bdb01be02fa2f4fe8c2de39012cd91da5fb1040
runs/final_single/2769cf2dac29edd21f.json,1754,3dfc3721372f3665d318823cdd7e95d1a4b13f966d1d1a95b482e436041f46ee
runs/final_single/2769cf2dac29edd21f.npz,682155,0a15ab4b653762a251be5b273c34dc1f13bd153440a5a1246c84789527a83b58
runs/final_single/2792efdd39dd04b8c9.json,1826,36f713adb37f887bb56f28ae0abe0cef82ea0d4bc9defc5df529c37632c400fd
runs/final_single/2792efdd39dd04b8c9.npz,687640,8adaa951e03b647213df1c80b20786b1db92594b0b437acc001b7240f6bc9ce3
runs/final_single/2a64ba527822ffd46a.json,1792,84cb27bc213104d4d1831735e937d0d0d6119bbadb11bac035bff2818cd934b6
runs/final_single/2a64ba527822ffd46a.npz,687534,3a8d33404fa1870dc1dcf30c561a2221429c5dd911a705c3f4a04a150a3aa6f0
runs/final_single/2b128f9e5ca63028f5.json,1777,815d28750b703dddffdff234e4e07d26d07acb6468f7b1d82c31cfa94623b3c7
runs/final_single/2b128f9e5ca63028f5.npz,682132,1b246e5bfb110a0638866114bfb57fc70bb30fcadab24dd1affc0705497daeb8
runs/final_single/2c8a9a0759a1f1a6b6.json,1779,3a09db24abb2e5ec0868ce552ada0135cb702e34367af0cf9449a3e2fdfd002c
runs/final_single/2c8a9a0759a1f1a6b6.npz,687671,be316a1577ead50651b4f7c3c7d2671d2dfbea5d005f1485a0cc30093bdfc71f
runs/final_single/2d47228a6426a68501.json,1753,2f411a80aab01af21e24a8bcb4718cd6189d39c02559a45c9cc25f34aec132d3
runs/final_single/2d47228a6426a68501.npz,682242,f9d91f536ee8ed3bf99f1a42a8ddfe5f233dcb5786b0d1e20cf25285abf5ba2f
runs/final_single/2f08feb5bfaf4f60dd.json,1821,610f8692be71bf92f54d8c788f1b3f4930e421290bcdb7afc054b2a4a45b9c85
runs/final_single/2f08feb5bfaf4f60dd.npz,687661,d19ca44840014ac57139fc1f1f3aacd74a503b47fa94f732f94195b8f4c0d22b
runs/final_single/2f543d7cc1dd893683.json,1808,b29c0188a1a668b0bfee6c0d84e11ff3530d734b098859962906fd70c41755b5
runs/final_single/2f543d7cc1dd893683.npz,687566,6aa6ef248561298ac6fdfeee8ee5f13e91ecc979cac46c8249883c2e2ef657c0
runs/final_single/30b7464086df4491de.json,1753,4c4c10c22cffa07d648573fa3fd87f4930da77304fd9986dc45049e52d130a5c
runs/final_single/30b7464086df4491de.npz,688182,7af7c09510bd3720ba1d58641afe727d0a78034be924f0327f8c88267739874f
runs/final_single/31769f6a03ad64b626.json,1838,8c892e17cd81633e574d2b9f6fd22eabdd81acee6062db00ef67f4d810056681
runs/final_single/31769f6a03ad64b626.npz,687807,c357c1de220d4cc4baee2a6e5a36964a930022bcd0f2256ededc933ab0caadcc
runs/final_single/35c1c0ae64a9aa075e.json,1836,ed132dc982c3966e846c78a6357180e3d2783f13d1f90292046f5ed95af611dd
runs/final_single/35c1c0ae64a9aa075e.npz,688292,a385f6baad4c2b28712f489f4e73ea22631ac32e18c78beda3712c684237a3bf
runs/final_single/37d82ab036670ddf22.json,1853,9ab4d36050b646975b78c82678fdf3878337fdb89ba9b04d0394e6d871018056
runs/final_single/37d82ab036670ddf22.npz,687772,95aaa52570c51318eff201b15d989875368f8627d4f399f73667315737432432
runs/final_single/38153e8d0eaa3981e6.json,1855,1b28749e2143e4008419e6f622f07e3f612b327fbe7676e5abd84daac6886e28
runs/final_single/38153e8d0eaa3981e6.npz,687773,a4f659fd372b8b99d72f9ee6aa728136d4a64868768a03248816a36333677440
runs/final_single/390e9eec2bd6a324dc.json,1787,cdb5b4f892ce5be6ace70a1c87201851bf64c757ebc7779bcacc998bcedc69ef
runs/final_single/390e9eec2bd6a324dc.npz,688526,be60c97b1eec449cf1f83e8c55fcfba0108566de230fa4a06e10dbf9a4962edb
runs/final_single/396f6e9f904bc9bfbd.json,1809,c874828e7e98043cb021edc8b77b4624e2e2f61cef2fe9593f466abc4564636e
runs/final_single/396f6e9f904bc9bfbd.npz,687561,676759cb81f9f275c350e9121d2beb69cf8aa2727233a0d6ce96bf57132bd3b1
runs/final_single/39a774c8b3ef825e13.json,1853,19740a3b59bfbfc651483b8feae89263bfa89a1d08d56164e112a32dd5836d22
runs/final_single/39a774c8b3ef825e13.npz,688523,f6e60491a29376c189a550094300040712312f33c93e834834d1923babb0f836
runs/final_single/3b15fd8e46fc5614e6.json,1772,56bc3f40581728b147de8b46ad366ef06f2452a23e361fafacbc41b79b97fc54
runs/final_single/3b15fd8e46fc5614e6.npz,685214,f3dba118c828f3e7da9f259b622a520b99a62201de1337dd8a88e0dff9024e40
runs/final_single/3c8b73657ecf28c681.json,1786,a3d65c838bed7bdedc55cc9208b751403008a9b9737fe11523ed2aa2eca3667f
runs/final_single/3c8b73657ecf28c681.npz,688159,39b4ae9a00da6e16f94362ccb94e602df39c8f625ec9bebf707c1d7d3338f472
runs/final_single/3d63ae381a01a099c2.json,1855,1e0a525bb1cfe1dfb6c97a59266a50b91e32e50a3fdde314a35b01fa9ba39126
runs/final_single/3d63ae381a01a099c2.npz,688148,64042e7524d9bdcc7936fa4aad6ef5ca6ee88c668ec1a92cf23628e3ae6ab454
runs/final_single/3e834d271333bf69aa.json,1779,9a853e7d8100baf2f6a83bed347afb3893de3179b2952e89d4a573935349838b
runs/final_single/3e834d271333bf69aa.npz,687559,48879647eba8e21dce5d47797be4fbd990980393ec7adf974874f17ae2e9efe4
runs/final_single/3f67a077a5ecfed503.json,1826,34c2a6eccebb0999f915ab96e9e288180d5af8801a2994f92b4d1916a61372a2
runs/final_single/3f67a077a5ecfed503.npz,687773,fcc432291365a82a01af97b2d23bb08ecbe61626a18d7b6d8e1e45be87501ee3
runs/final_single/40146427d5935a7fdd.json,1758,15947e057761dc36801c15ec6cec141c46e3aa622b3310eca40f623788a8f900
runs/final_single/40146427d5935a7fdd.npz,688217,0d0e97ec8b73dfdcec9385f4c8a0c9d7873a6246f2acb57e93cfb893bf6d892d
runs/final_single/406ee0d6ee29ddd93b.json,1752,e40a296250279da58c37dc20d1a895ec9b435a7cce2f2db0eef19709cfd51421
runs/final_single/406ee0d6ee29ddd93b.npz,683753,c4925f76842440f4b8fe87f3320ece3f5e1a3c032f07a5327b44e75f4c2811f8
runs/final_single/419602170085950dca.json,1812,fa478dacc7f3694d650bc5ce5d7614c8277d993706ae2d53c854527a7450c042
runs/final_single/419602170085950dca.npz,687671,01c0f2585c8db4040bde74604df17f90b431994fe26278b64afc09babf862854
runs/final_single/44a3d16430f03eba8f.json,1721,c8bd4716928970bba172848752159620d3d9fb5806f062fa2df0f1d4a96bc989
runs/final_single/44a3d16430f03eba8f.npz,687975,bddd75126c231045ff22002504c9aad6946b19caed53c1a0b30226e9b7a9b0c4
runs/final_single/44f2dafd7d93eb25c7.json,1791,2f9f5a3b7009f1246fe2d0baa9fc03f3f16a05ccd78ad1efe5d2acbb9142d05c
runs/final_single/44f2dafd7d93eb25c7.npz,687728,8a7838ae049f4013c0dd64626ed41e1eee07d2186d04a9f747f8df6c9168fa02
runs/final_single/46e7429b4531ff9d35.json,1810,e941fb4f1c9be797ff7f5f2f300a520def3e2263dc2d92bd61739642153337e7
runs/final_single/46e7429b4531ff9d35.npz,687571,a2b42d67ec443ece7d38f75460c47edbebee81cbb2bd8f1f9b7ea74f4ea9a455
runs/final_single/47389affef62a3b0cc.json,1773,33fe49e6ff81cccf29973ad01bb7d29763fb83e4e1a447a31c971af2966a3c4d
runs/final_single/47389affef62a3b0cc.npz,685263,158c90c74efcce0fbc34eae60806fd3c9a360b07a70743fe151d7153df35208c
runs/final_single/49daabe56d7fdf757b.json,1739,0aca988ac9a69178ee5020fc1f0d5fccf6e0d387d5f56bca79f5da866f33d490
runs/final_single/49daabe56d7fdf757b.npz,687846,fe8458b795fa957b311ef84b239d58b32f960fedf5e76df2544e10fda9e67926
runs/final_single/4abe1a806952d6cf53.json,1805,32870dccc0aef8410d640c2b5656f1166aa13e09db545bb6b4c1c8c536256e25
runs/final_single/4abe1a806952d6cf53.npz,688238,17b919d4412f461d06fc4271fd25630e5d9713ddaa350f9e1d525fc652480ada
runs/final_single/4bd17cfe5ac6361d77.json,1809,b2349a308fb140bc1a2d7107fbe9013a6bf46b9337667e7eab416246c1297fe1
runs/final_single/4bd17cfe5ac6361d77.npz,687696,310bbcd6e1d15a00514953ec6b1ecf09adbbd51d7cb9699e8310744f67b9ce22
runs/final_single/4cf9ab028b27506355.json,1769,ac0e5decab44f2da38711bb94410247e81005944f1e0e5f23b15143d7f74c253
runs/final_single/4cf9ab028b27506355.npz,684001,ebf248fc3c1d87ad96c3a61ed987c210d93d41b4a4cfa5814449bfad6de93ad1
runs/final_single/4d397009c5ff718e16.json,1775,1051dc65fd90f548753a5e368c257917222e19b4f7dabca23c55bdb8650e0da4
runs/final_single/4d397009c5ff718e16.npz,684225,dbf2ab3d0658661ee0cf80449ce298a881d1b27df4879557655996fe583c1181
runs/final_single/4e5c42600ee91e7997.json,1809,213b75ad164a797d01269b0f012aa227d1a52188bc74a7b7fac9aac2da710155
runs/final_single/4e5c42600ee91e7997.npz,687527,e9bd2af3291b8d6898d7fdfb55f585c383aa56c126818ab7ed9ed80f3c42daab
runs/final_single/4f7056fdb88167244a.json,1828,742d810a6c337fc5e8de97acccedf1c7fcd70785fe2459c8056add997ff8612e
runs/final_single/4f7056fdb88167244a.npz,688407,713f92364c9eed2fd97ac8108e01d2aeba51d579e928431dc28cbcff754431d4
runs/final_single/50d51d6b3c94397356.json,1776,7580dc6ecdfd9564188dbda137c34736edf4e49bcf550564fce52cd1953e2232
runs/final_single/50d51d6b3c94397356.npz,682093,cce05c9be4e45f11f6185a09b1c7be2c16e8858e68cc9aa9f4019dc7e97516f7
runs/final_single/51a3e5f9d9bae1bb5d.json,1822,b746b5ed6649ea100ad2ef30900c3d17ac03a820e237ae29e643652da8831afb
runs/final_single/51a3e5f9d9bae1bb5d.npz,688291,c650d825b01eff6af297165281123ce34fec270e3576a027c758f95686d90eb4
runs/final_single/51a71bb3a7d9fa2f9a.json,1803,d38903ccda7a93f05fbb44045f39742439496c0751f5efdbf4b4593f477d4fc8
runs/final_single/51a71bb3a7d9fa2f9a.npz,688073,b7f0bf891f0ae263c5c3a8a45ca1b3935e1f22794f1b1ed0c05aa9e8088b7022
runs/final_single/52516f6dad3c9e0d2b.json,1808,491adbed6ae977daeaeeda3c823e7c8b482d7daedc0e89fae84b89228741ae5e
runs/final_single/52516f6dad3c9e0d2b.npz,687405,041ae5d153980017ec731db50df63f7ca7d1f726b3bbe1a49e04d6b34ce8dd42
runs/final_single/531ece71ea12727c34.json,1822,5f8d4d3917fde715e95bda64040d44440a3410c36faac5e39a98f334b2aab0ab
runs/final_single/531ece71ea12727c34.npz,688103,4ef880b17e6812c665f9aec291efde5816e28065440b2131ab8a30d433f069e9
runs/final_single/55aba92c99afb0ab2c.json,1809,9789780542f2ca13e2820bc049a4232b30b2380e3ed3d6d49050e6b483ae45c8
runs/final_single/55aba92c99afb0ab2c.npz,688217,79d9c048c680c49f45d0fa8bdea7c88d75bc26f1bb11b4e53a76fe549feb2ed6
runs/final_single/561d9d4e709fb48b03.json,1797,78e88c4dd4d5bdf4da30a40b721b2e6a9914c5deb24d66f6fe6d1788c2bc52e7
runs/final_single/561d9d4e709fb48b03.npz,688333,7b75aed0fbf70d1936ba01f3bc2df45c6cb9e204e48e4644c7d8c005ce8ec662
runs/final_single/5686987dbe2350536a.json,1807,c61c80646315b9d9d28ceabb772b8806bc935d5c2df210e1bf71078aa3e5b197
runs/final_single/5686987dbe2350536a.npz,687494,0409121006c404af7329cf4d95ba8f995a9134e3cf5b727f2070d3df316b9b4d
runs/final_single/56f140c6b683e26f69.json,1790,21b1ba6ae9e1c2662f61e12e38a2311c54bfabe1ca8fa911915a775927aad9b3
runs/final_single/56f140c6b683e26f69.npz,687655,72f5d0efcb8b5f2d36d43c1e8070dc6206bde3355b9878e36e2580b71a19b9a7
runs/final_single/58107adc1dc365680c.json,1810,5c22a07412648f6a046a7f5527c11d2266dc4b6fff3f8113652ea43ba53a5991
runs/final_single/58107adc1dc365680c.npz,687656,467d77d097db696504f972353e9a99025ecbf4193051042249cdbdcbe2988af9
runs/final_single/590ec8c4fd8660ad47.json,1794,336e0a4fff0fdae6dda1d7807b4f299db02f15eabfc9187b16faeb0c532d412f
runs/final_single/590ec8c4fd8660ad47.npz,682991,a302de97332f77e7f2b7b0aede780974dea44f8c1a3b6ae528c1da86a1b83704
runs/final_single/5986c93fdc849f61f1.json,1843,00078384edc68bd80d4996425f6451fb82c7b81f329d30f05d50ca5c5d4a1c7f
runs/final_single/5986c93fdc849f61f1.npz,688613,18b8d02ec8e6b01a25f1f6c10575fc4afe63cf23ad6007712de89528ca56ebe2
runs/final_single/59d442474044071d5a.json,1808,3ae2016a5f59feb34c3969fbcd846af18ebe836b5f39a74d54e7a4b532f7c372
runs/final_single/59d442474044071d5a.npz,687704,5a36a5373f3313a0be28051313db29857176efa2ee42c46f509331587d113954
runs/final_single/5aa97487f8be153435.json,1737,7131379f4155793b5a675f55264f600750326a134170f642b67bad8eb41c443b
runs/final_single/5aa97487f8be153435.npz,687637,72b376631297c33aeda8ce36020cedba21bc25e2e5461880308c5ef8f346539e
runs/final_single/5b507b67a0832daf0a.json,1839,c52a74687ba45a2a80c9fe50099c66dd429b9b5da6ad69a457ef90fd827a70f5
runs/final_single/5b507b67a0832daf0a.npz,688230,c8266ca169a7bd1d5ab1a8e7a23e0d0f03951b90ce148f7e6de74c5404904365
runs/final_single/5d1e064547e776b868.json,1769,cd40521251d3c06d0737ce22b0dba3545826e87672f004f30c12ca0d493dd93b
runs/final_single/5d1e064547e776b868.npz,686459,582d0ac63ab2784525049f32b24db5f7ce79e6dc0d1d0d06b821354bbfa1f83a
runs/final_single/5fae33f57e9b88264a.json,1795,06ce0b390d4ce0be168c8dc7e3cb21a33d77bc9380e22cfb1fa7cee57b6f0da6
runs/final_single/5fae33f57e9b88264a.npz,683115,bc6b7655acefb095db5021b3128594f1cb8b26cf3fe2caa3efb71779c7c5c69c
runs/final_single/602263b721e10a95f4.json,1808,2f1b2058b016216168e671afeefffdf06377e4c2b9ae2452af72dc0e7303ba34
runs/final_single/602263b721e10a95f4.npz,687616,92c1aa9c4cbb6d8a4483a1fa11ead91711e3c80db8a9d7dea99d02f50410ae92
runs/final_single/650cb46494dd75abde.json,1775,68840db1060772856bee568dbfa13ff6e9e98a6f34f46a8afa147cdc07b617b6
runs/final_single/650cb46494dd75abde.npz,684264,2e9ed478dab580d9bd8545a5fe24c8c59d7bcc6d2cc642eb012504e0b58af674
runs/final_single/6560209b6dadeaa398.json,1808,ae7c8bcb6fb104d6ce88435efcbdd6717a385c9be3280bbf83ea7da0df0821fd
runs/final_single/6560209b6dadeaa398.npz,687728,35d2236aaa0d907077c256e374cf3b14c40f21830243c59a8bd1b0e1f96d3c78
runs/final_single/665009caea4f336b36.json,1782,36bcae6e56e1c76d49bf2545e6ecc5b66b385691edef774685c5c66cce71487f
runs/final_single/665009caea4f336b36.npz,687495,f743f76efa21d30a48543f43cfc13a4bfb32e7e3ee45512700d475fb851d5b5c
runs/final_single/66554c1cf04f82c9ea.json,1752,71299a8d55865125b30871ec6a0f50168f168c46f488dd5a4fcb23b24a3fafec
runs/final_single/66554c1cf04f82c9ea.npz,684536,8d80fed629dcd98b54b84796c2e953f28cb6682e45e30878ba287fc2ea8f0960
runs/final_single/6892a4f36a30f983b4.json,1794,a8e73a8d3888cb2d170607dac0f8fe8b57820498399806d4fb5a4d51daa6d0c5
runs/final_single/6892a4f36a30f983b4.npz,688228,71943d055b6c36cc04a622774012ccc7c67bea3503cc6649fe41ca8cb7cc1498
runs/final_single/6980acaa90920b958d.json,1770,ade373aeb6be55d62d6c41e58240ebec249c74f9908feaebe61aff4555b38460
runs/final_single/6980acaa90920b958d.npz,688112,92778b0629819cd271001fd897c183a7ca68adeb2104d220946e28e73c3ffe6f
